time	V(N003,N006)	V(N018,N020)	I(D12)
3.222449876370828e-004	-9.352469e-001	-1.140484e+002	-4.928820e-004
3.222463678604530e-004	-9.350991e-001	-1.140380e+002	-4.005998e-004
3.222483218823123e-004	-9.348812e-001	-1.140256e+002	-3.223216e-004
3.222506677365890e-004	-9.346128e-001	-1.140128e+002	-2.674930e-004
3.222540277247616e-004	-9.342155e-001	-1.139965e+002	-2.247337e-004
3.222579009941739e-004	-9.337416e-001	-1.139790e+002	-2.013451e-004
3.222635642222407e-004	-9.330206e-001	-1.139537e+002	-1.928991e-004
3.222700319057918e-004	-9.321537e-001	-1.139230e+002	-2.043190e-004
3.222800319057917e-004	-9.307337e-001	-1.138697e+002	-2.464766e-004
3.222900319057916e-004	-9.292250e-001	-1.138081e+002	-3.033848e-004
3.223000319057916e-004	-9.276209e-001	-1.137363e+002	-3.665212e-004
3.223100319057915e-004	-9.259186e-001	-1.136534e+002	-4.300587e-004
3.223200319057915e-004	-9.241199e-001	-1.135592e+002	-4.926687e-004
3.223300319057914e-004	-9.222260e-001	-1.134532e+002	-5.542497e-004
3.223400319057913e-004	-9.202356e-001	-1.133352e+002	-6.147728e-004
3.223500319057913e-004	-9.181519e-001	-1.132049e+002	-6.741686e-004
3.223600319057912e-004	-9.159718e-001	-1.130623e+002	-7.323445e-004
3.223700319057912e-004	-9.136982e-001	-1.129072e+002	-7.892177e-004
3.223800319057911e-004	-9.113274e-001	-1.127394e+002	-8.447167e-004
3.223900319057910e-004	-9.088631e-001	-1.125589e+002	-8.987817e-004
3.224000319057910e-004	-9.063034e-001	-1.123656e+002	-9.513665e-004
3.224100319057909e-004	-9.036522e-001	-1.121593e+002	-1.002428e-003
3.224200319057909e-004	-9.009037e-001	-1.119400e+002	-1.051953e-003
3.224300319057908e-004	-8.980637e-001	-1.117076e+002	-1.099926e-003
3.224400319057907e-004	-8.951302e-001	-1.114620e+002	-1.146336e-003
3.224500319057907e-004	-8.921032e-001	-1.112031e+002	-1.191190e-003
3.224600319057906e-004	-8.889828e-001	-1.109309e+002	-1.234494e-003
3.224700319057906e-004	-8.857727e-001	-1.106453e+002	-1.276270e-003
3.224900319057904e-004	-8.790703e-001	-1.100338e+002	-1.355325e-003
3.225100319057903e-004	-8.720036e-001	-1.093679e+002	-1.428586e-003
3.225400319057901e-004	-8.607178e-001	-1.082663e+002	-1.528250e-003
3.225600319057900e-004	-8.527451e-001	-1.074628e+002	-1.588354e-003
3.225700319057900e-004	-8.486290e-001	-1.070402e+002	-1.616632e-003
3.225800319057899e-004	-8.444176e-001	-1.066036e+002	-1.643788e-003
3.225900319057899e-004	-8.401184e-001	-1.061531e+002	-1.669866e-003
3.226000319057898e-004	-8.357353e-001	-1.056885e+002	-1.694906e-003
3.226100319057897e-004	-8.312607e-001	-1.052098e+002	-1.718950e-003
3.226200319057897e-004	-8.266983e-001	-1.047170e+002	-1.742040e-003
3.226300319057896e-004	-8.220482e-001	-1.042101e+002	-1.764216e-003
3.226400319057896e-004	-8.173141e-001	-1.036890e+002	-1.785518e-003
3.226500319057895e-004	-8.124962e-001	-1.031537e+002	-1.805983e-003
3.226600319057894e-004	-8.075943e-001	-1.026042e+002	-1.825647e-003
3.226700319057894e-004	-8.026009e-001	-1.020404e+002	-1.844542e-003
3.226800319057893e-004	-7.975235e-001	-1.014624e+002	-1.862705e-003
3.226900319057893e-004	-7.923660e-001	-1.008701e+002	-1.880166e-003
3.227000319057892e-004	-7.871284e-001	-1.002636e+002	-1.896954e-003
3.227100319057891e-004	-7.818031e-001	-9.964265e+001	-1.913097e-003
3.227200319057891e-004	-7.763977e-001	-9.900742e+001	-1.928623e-003
3.227300319057890e-004	-7.709122e-001	-9.835784e+001	-1.943558e-003
3.227400319057890e-004	-7.653427e-001	-9.769394e+001	-1.957925e-003
3.227500319057889e-004	-7.596970e-001	-9.701567e+001	-1.971748e-003
3.227600319057888e-004	-7.539635e-001	-9.632304e+001	-1.985049e-003
3.227700319057888e-004	-7.481613e-001	-9.561606e+001	-1.997848e-003
3.227800319057887e-004	-7.422752e-001	-9.489470e+001	-2.010164e-003
3.227900319057887e-004	-7.363091e-001	-9.415899e+001	-2.022017e-003
3.228000319057886e-004	-7.302704e-001	-9.340891e+001	-2.033423e-003
3.228100319057885e-004	-7.241516e-001	-9.264449e+001	-2.044399e-003
3.228200319057885e-004	-7.179565e-001	-9.186572e+001	-2.054960e-003
3.228300319057884e-004	-7.116890e-001	-9.107259e+001	-2.065122e-003
3.228400319057884e-004	-7.053452e-001	-9.026516e+001	-2.074898e-003
3.228500319057883e-004	-6.989326e-001	-8.944340e+001	-2.084303e-003
3.228600319057882e-004	-6.924400e-001	-8.860735e+001	-2.093347e-003
3.228700319057882e-004	-6.858749e-001	-8.775702e+001	-2.102044e-003
3.228800319057881e-004	-6.792374e-001	-8.689241e+001	-2.110404e-003
3.228900319057881e-004	-6.725311e-001	-8.601357e+001	-2.118438e-003
3.229000319057880e-004	-6.657524e-001	-8.512051e+001	-2.126155e-003
3.229100319057879e-004	-6.589050e-001	-8.421326e+001	-2.133568e-003
3.229200319057879e-004	-6.519852e-001	-8.329185e+001	-2.140682e-003
3.229300319057878e-004	-6.450005e-001	-8.235629e+001	-2.147507e-003
3.229400319057878e-004	-6.379471e-001	-8.140665e+001	-2.154051e-003
3.229500319057877e-004	-6.308250e-001	-8.044292e+001	-2.160323e-003
3.229600319057877e-004	-6.236382e-001	-7.946517e+001	-2.166331e-003
3.229700319057876e-004	-6.163864e-001	-7.847342e+001	-2.172079e-003
3.229800319057875e-004	-6.090660e-001	-7.746770e+001	-2.177576e-003
3.229900319057875e-004	-6.016846e-001	-7.644809e+001	-2.182826e-003
3.230100319057874e-004	-5.867310e-001	-7.436728e+001	-2.192615e-003
3.230400319057872e-004	-5.638428e-001	-7.114291e+001	-2.205596e-003
3.230600319057871e-004	-5.482864e-001	-6.892516e+001	-2.213174e-003
3.230800319057869e-004	-5.325012e-001	-6.665340e+001	-2.219931e-003
3.231000319057868e-004	-5.164948e-001	-6.432816e+001	-2.225900e-003
3.231200319057867e-004	-5.002594e-001	-6.194991e+001	-2.231108e-003
3.231400319057866e-004	-4.838257e-001	-5.951927e+001	-2.235582e-003
3.231600319057865e-004	-4.671783e-001	-5.703682e+001	-2.239346e-003
3.231800319057863e-004	-4.503326e-001	-5.450320e+001	-2.242421e-003
3.231900319057863e-004	-4.418488e-001	-5.321739e+001	-2.243706e-003
3.232000319057862e-004	-4.332962e-001	-5.191905e+001	-2.244828e-003
3.232200319057861e-004	-4.160843e-001	-4.928510e+001	-2.246585e-003
3.232300319057860e-004	-4.074173e-001	-4.794966e+001	-2.247224e-003
3.232500319057859e-004	-3.899536e-001	-4.524234e+001	-2.248036e-003
3.232700319057858e-004	-3.723145e-001	-4.248711e+001	-2.248236e-003
3.232800319057858e-004	-3.634338e-001	-4.109177e+001	-2.248111e-003
3.232900319057857e-004	-3.545151e-001	-3.968475e+001	-2.247839e-003
3.233000319057856e-004	-3.455658e-001	-3.826617e+001	-2.247420e-003
3.233100319057856e-004	-3.365707e-001	-3.683612e+001	-2.246856e-003
3.233200319057855e-004	-3.275528e-001	-3.539474e+001	-2.246149e-003
3.233300319057855e-004	-3.184967e-001	-3.394209e+001	-2.245300e-003
3.233400319057854e-004	-3.093948e-001	-3.247836e+001	-2.244310e-003
3.233500319057853e-004	-3.002701e-001	-3.100359e+001	-2.243181e-003
3.233600319057853e-004	-2.911148e-001	-2.951794e+001	-2.241913e-003
3.233700319057852e-004	-2.819290e-001	-2.802155e+001	-2.240507e-003
3.233800319057852e-004	-2.727127e-001	-2.651448e+001	-2.238966e-003
3.233900319057851e-004	-2.634583e-001	-2.499690e+001	-2.237290e-003
3.234000319057850e-004	-2.541885e-001	-2.346893e+001	-2.235480e-003
3.234100319057850e-004	-2.448807e-001	-2.193071e+001	-2.233537e-003
3.234200319057849e-004	-2.355576e-001	-2.038234e+001	-2.231462e-003
3.234300319057849e-004	-2.262115e-001	-1.882399e+001	-2.229256e-003
3.234400319057848e-004	-2.168350e-001	-1.725574e+001	-2.226921e-003
3.234500319057847e-004	-2.074356e-001	-1.567776e+001	-2.224459e-003
3.234600319057847e-004	-1.980209e-001	-1.409019e+001	-2.221881e-003
3.234700319057846e-004	-1.885757e-001	-1.249315e+001	-2.219182e-003
3.234800319057846e-004	-1.791153e-001	-1.088680e+001	-2.216354e-003
3.234900319057845e-004	-1.696396e-001	-9.271255e+000	-2.213400e-003
3.235000319057844e-004	-1.601410e-001	-7.646667e+000	-2.210320e-003
3.235100319057844e-004	-1.506348e-001	-6.013184e+000	-2.207116e-003
3.235200319057843e-004	-1.411057e-001	-4.370972e+000	-2.203788e-003
3.235300319057843e-004	-1.315613e-001	-2.720154e+000	-2.200336e-003
3.235400319057842e-004	-1.220016e-001	-1.060883e+000	-2.196761e-003
3.235500319057841e-004	-1.124344e-001	6.066437e-001	-2.193065e-003
3.235600319057841e-004	-1.028442e-001	2.282318e+000	-2.189247e-003
3.235700319057840e-004	-9.325409e-002	3.965973e+000	-2.185308e-003
3.235800319057840e-004	-8.364868e-002	5.657440e+000	-2.181249e-003
3.235900319057839e-004	-7.404327e-002	7.356552e+000	-2.177070e-003
3.236000319057839e-004	-6.442261e-002	9.063141e+000	-2.172772e-003
3.236100319057838e-004	-5.479431e-002	1.077708e+001	-2.168356e-003
3.236200319057837e-004	-4.515839e-002	1.249818e+001	-2.163820e-003
3.236300319057837e-004	-3.553009e-002	1.422626e+001	-2.159168e-003
3.236400319057836e-004	-2.589417e-002	1.596117e+001	-2.154399e-003
3.236500319057836e-004	-1.624298e-002	1.770271e+001	-2.149513e-003
3.236600319057835e-004	-6.591797e-003	1.945076e+001	-2.144512e-003
3.236700319057834e-004	3.044128e-003	2.120512e+001	-2.139395e-003
3.236800319057834e-004	1.269531e-002	2.296559e+001	-2.134162e-003
3.236900319057833e-004	2.233124e-002	2.473203e+001	-2.128816e-003
3.237000319057833e-004	3.196716e-002	2.650423e+001	-2.123355e-003
3.237100319057832e-004	4.160309e-002	2.828203e+001	-2.117780e-003
3.237200319057831e-004	5.123138e-002	3.006523e+001	-2.112092e-003
3.237300319057831e-004	6.086731e-002	3.185367e+001	-2.106291e-003
3.237400319057830e-004	7.048035e-002	3.364716e+001	-2.100378e-003
3.237500319057830e-004	8.008575e-002	3.544550e+001	-2.094352e-003
3.237600319057829e-004	8.969879e-002	3.724853e+001	-2.088216e-003
3.237700319057828e-004	9.929657e-002	3.905602e+001	-2.081968e-003
3.237800319057828e-004	1.088791e-001	4.086781e+001	-2.075609e-003
3.237900319057827e-004	1.184540e-001	4.268371e+001	-2.069140e-003
3.238000319057827e-004	1.280060e-001	4.450352e+001	-2.062560e-003
3.238100319057826e-004	1.375504e-001	4.632703e+001	-2.055871e-003
3.238200319057825e-004	1.470795e-001	4.815408e+001	-2.049072e-003
3.238300319057825e-004	1.565933e-001	4.998444e+001	-2.042165e-003
3.238500319057824e-004	1.755753e-001	5.365434e+001	-2.028025e-003
3.238700319057822e-004	1.944733e-001	5.733514e+001	-2.013452e-003
3.238900319057821e-004	2.133026e-001	6.102524e+001	-1.998451e-003
3.239100319057820e-004	2.320251e-001	6.472297e+001	-1.983025e-003
3.239300319057819e-004	2.506561e-001	6.842673e+001	-1.967174e-003
3.239500319057818e-004	2.691803e-001	7.213478e+001	-1.950901e-003
3.239700319057817e-004	2.875824e-001	7.584550e+001	-1.934212e-003
3.240000319057815e-004	3.149719e-001	8.141282e+001	-1.908399e-003
3.240200319057814e-004	3.330612e-001	8.512269e+001	-1.890674e-003
3.240400319057812e-004	3.510056e-001	8.882920e+001	-1.872540e-003
3.240600319057811e-004	3.688049e-001	9.253059e+001	-1.853999e-003
3.240800319057810e-004	3.864517e-001	9.622513e+001	-1.835053e-003
3.241000319057809e-004	4.039307e-001	9.991102e+001	-1.815706e-003
3.241100319057808e-004	4.126053e-001	1.017502e+002	-1.805882e-003
3.241200319057808e-004	4.212341e-001	1.035865e+002	-1.795958e-003
3.241300319057807e-004	4.298172e-001	1.054198e+002	-1.785935e-003
3.241400319057806e-004	4.383621e-001	1.072498e+002	-1.775813e-003
3.241500319057806e-004	4.468536e-001	1.090763e+002	-1.765593e-003
3.241600319057805e-004	4.553070e-001	1.108991e+002	-1.755274e-003
3.241700319057805e-004	4.637070e-001	1.127179e+002	-1.744858e-003
3.241800319057804e-004	4.720535e-001	1.145326e+002	-1.734343e-003
3.241900319057803e-004	4.803543e-001	1.163429e+002	-1.723731e-003
3.242000319057803e-004	4.886017e-001	1.181485e+002	-1.713021e-003
3.242100319057802e-004	4.968033e-001	1.199493e+002	-1.702215e-003
3.242200319057802e-004	5.049438e-001	1.217450e+002	-1.691312e-003
3.242300319057801e-004	5.130386e-001	1.235354e+002	-1.680313e-003
3.242400319057801e-004	5.210800e-001	1.253202e+002	-1.669218e-003
3.242500319057800e-004	5.290527e-001	1.270993e+002	-1.658028e-003
3.242600319057799e-004	5.369797e-001	1.288724e+002	-1.646742e-003
3.242700319057799e-004	5.448456e-001	1.306393e+002	-1.635361e-003
3.242800319057798e-004	5.526657e-001	1.323997e+002	-1.623885e-003
3.242900319057798e-004	5.604095e-001	1.341535e+002	-1.612315e-003
3.243000319057797e-004	5.681076e-001	1.359003e+002	-1.600651e-003
3.243100319057796e-004	5.757446e-001	1.376400e+002	-1.588893e-003
3.243200319057796e-004	5.833130e-001	1.393724e+002	-1.577042e-003
3.243300319057795e-004	5.908203e-001	1.410971e+002	-1.565097e-003
3.243500319057794e-004	6.056595e-001	1.445230e+002	-1.540929e-003
3.243600319057793e-004	6.129761e-001	1.462236e+002	-1.528706e-003
3.243700319057793e-004	6.202240e-001	1.479157e+002	-1.516391e-003
3.243800319057792e-004	6.274109e-001	1.495991e+002	-1.503985e-003
3.244100319057790e-004	6.485901e-001	1.545945e+002	-1.466220e-003
3.244200319057790e-004	6.555099e-001	1.562407e+002	-1.453450e-003
3.244300319057789e-004	6.623573e-001	1.578770e+002	-1.440590e-003
3.244600319057787e-004	6.824913e-001	1.627245e+002	-1.401472e-003
3.244686033343501e-004	6.881260e-001	1.640923e+002	-1.390148e-003
3.244771747629215e-004	6.937059e-001	1.654517e+002	-1.378759e-003
3.244857461914929e-004	6.992310e-001	1.668027e+002	-1.367306e-003
3.244943176200642e-004	7.047012e-001	1.681453e+002	-1.355788e-003
3.245028890486356e-004	7.101167e-001	1.694794e+002	-1.344206e-003
3.245114604772070e-004	7.154774e-001	1.708052e+002	-1.332559e-003
3.245200319057784e-004	7.207832e-001	1.721226e+002	-1.320847e-003
3.245500319057782e-004	7.389145e-001	1.766612e+002	-1.279356e-003
3.245600319057782e-004	7.448006e-001	1.781488e+002	-1.265353e-003
3.245700319057781e-004	7.506104e-001	1.796234e+002	-1.251265e-003
3.245800319057780e-004	7.563400e-001	1.810849e+002	-1.237091e-003
3.246000319057779e-004	7.675591e-001	1.839672e+002	-1.208489e-003
3.246300319057777e-004	7.837791e-001	1.881864e+002	-1.164953e-003
3.246500319057776e-004	7.941895e-001	1.909270e+002	-1.135511e-003
3.246700319057775e-004	8.042526e-001	1.936079e+002	-1.105739e-003
3.247000319057773e-004	8.187180e-001	1.975138e+002	-1.060464e-003
3.247200319057772e-004	8.279343e-001	2.000382e+002	-1.029875e-003
3.247400319057771e-004	8.367958e-001	2.024973e+002	-9.989636e-004
3.247600319057770e-004	8.453102e-001	2.048892e+002	-9.677324e-004
3.247700319057769e-004	8.494339e-001	2.060595e+002	-9.519979e-004
3.247800319057768e-004	8.534660e-001	2.072125e+002	-9.361845e-004
3.247900319057768e-004	8.574066e-001	2.083479e+002	-9.202925e-004
3.248000319057767e-004	8.612633e-001	2.094656e+002	-9.043222e-004
3.248200319057766e-004	8.686981e-001	2.116469e+002	-8.721479e-004
3.248300319057765e-004	8.722801e-001	2.127101e+002	-8.559447e-004
3.248600319057764e-004	8.824711e-001	2.157881e+002	-8.068742e-004
3.248700319057763e-004	8.856850e-001	2.167762e+002	-7.903648e-004
3.248900319057762e-004	8.918304e-001	2.186945e+002	-7.571190e-004
3.248971747629190e-004	8.939338e-001	2.193608e+002	-7.451723e-004
3.249043176200618e-004	8.959893e-001	2.200169e+002	-7.331877e-004
3.249114604772047e-004	8.979971e-001	2.206628e+002	-7.211651e-004
3.249186033343474e-004	8.999570e-001	2.212984e+002	-7.091046e-004
3.249257461914903e-004	9.018691e-001	2.219238e+002	-6.970062e-004
3.249328890486331e-004	9.037335e-001	2.225390e+002	-6.848698e-004
3.249400319057759e-004	9.055500e-001	2.231440e+002	-6.726955e-004
3.249500319057758e-004	9.080124e-001	2.239732e+002	-6.555889e-004
3.249700319057757e-004	9.126472e-001	2.255694e+002	-6.211559e-004
3.249786033343471e-004	9.145171e-001	2.262281e+002	-6.063094e-004
3.249871747629185e-004	9.163162e-001	2.268711e+002	-5.914101e-004
3.249957461914899e-004	9.180447e-001	2.274983e+002	-5.764581e-004
3.250043176200612e-004	9.197024e-001	2.281098e+002	-5.614533e-004
3.250128890486326e-004	9.212895e-001	2.287055e+002	-5.463958e-004
3.250214604772040e-004	9.228059e-001	2.292854e+002	-5.312856e-004
3.250300319057754e-004	9.242516e-001	2.298495e+002	-5.161226e-004
3.250600319057752e-004	9.287510e-001	2.316956e+002	-4.626445e-004
3.250800319057751e-004	9.312649e-001	2.328147e+002	-4.266418e-004
3.251100319057749e-004	9.343061e-001	2.343228e+002	-3.721171e-004
3.251228890486319e-004	9.353412e-001	2.349064e+002	-3.485582e-004
3.251357461914890e-004	9.362147e-001	2.354507e+002	-3.248879e-004
3.251486033343461e-004	9.369266e-001	2.359557e+002	-3.011062e-004
3.251614604772032e-004	9.374770e-001	2.364213e+002	-2.772130e-004
3.251743176200602e-004	9.378658e-001	2.368476e+002	-2.532084e-004
3.251871747629173e-004	9.380931e-001	2.372346e+002	-2.290924e-004
3.252000319057743e-004	9.381588e-001	2.375823e+002	-2.048650e-004
3.252200319057742e-004	9.379398e-001	2.380410e+002	-1.669640e-004
3.252500319057741e-004	9.368792e-001	2.385408e+002	-1.096291e-004
3.252600319057740e-004	9.363306e-001	2.386556e+002	-9.039445e-005
3.252700319057739e-004	9.356849e-001	2.387432e+002	-7.110535e-005
3.252800319057739e-004	9.349418e-001	2.388019e+002	-5.177606e-005
3.252900319057738e-004	9.341011e-001	2.388261e+002	-3.245052e-005
3.253000319057738e-004	9.331846e-001	2.388169e+002	-1.023198e-005
3.253012819057737e-004	9.330630e-001	2.388103e+002	-8.576550e-006
3.253037819057737e-004	9.328108e-001	2.387867e+002	-6.038266e-006
3.253044069057738e-004	9.327469e-001	2.387779e+002	-4.854634e-006
3.253056569057738e-004	9.326177e-001	2.387535e+002	-2.492332e-006
3.253059694057739e-004	9.325848e-001	2.387448e+002	-1.900093e-006
3.253065944057740e-004	9.325199e-001	2.387219e+002	-7.067231e-007
3.253067506557739e-004	9.325032e-001	2.387140e+002	-4.013732e-007
3.253070631557740e-004	9.324703e-001	2.386729e+002	3.354147e-007
3.253076881557741e-004	9.324045e-001	2.385199e+002	3.895474e-006
3.253076928456656e-004	9.324036e-001	2.385121e+002	5.272044e-006
3.253077022254483e-004	9.323983e-001	2.381294e+002	4.722503e-005
3.253077209850138e-004	9.323692e-001	2.340005e+002	3.153745e-004
3.253077451016780e-004	9.323120e-001	2.189589e+002	8.635995e-004
3.253077712061180e-004	9.322462e-001	1.914050e+002	1.492612e-003
3.253077882848718e-004	9.322071e-001	1.701543e+002	1.868116e-003
3.253077885709288e-004	9.322062e-001	1.698828e+002	1.873962e-003
3.253077891430427e-004	9.322047e-001	1.695204e+002	1.885295e-003
3.253077902872707e-004	9.322028e-001	1.687926e+002	1.907854e-003
3.253077925757266e-004	9.321980e-001	1.673052e+002	1.952599e-003
3.253077971526381e-004	9.321885e-001	1.642042e+002	2.040512e-003
3.253078063064614e-004	9.321713e-001	1.575181e+002	2.209506e-003
3.253078246141078e-004	9.321370e-001	1.431171e+002	2.531884e-003
3.253078291910194e-004	9.321289e-001	1.392382e+002	2.607731e-003
3.253078383448427e-004	9.321136e-001	1.308781e+002	2.747650e-003
3.253078566524891e-004	9.320855e-001	1.134558e+002	3.011700e-003
3.253078572246031e-004	9.320846e-001	1.128913e+002	3.019473e-003
3.253078583688310e-004	9.320831e-001	1.119476e+002	3.034347e-003
3.253078601021834e-004	9.320803e-001	1.110929e+002	3.056830e-003
3.253078603289161e-004	9.320803e-001	1.110548e+002	3.059769e-003
3.253078607823815e-004	9.320793e-001	1.110573e+002	3.065648e-003
3.253078616893123e-004	9.320784e-001	1.110569e+002	3.077413e-003
3.253078635031739e-004	9.320755e-001	1.110558e+002	3.100943e-003
3.253078743863426e-004	9.320602e-001	1.110490e+002	3.242083e-003
3.253078888972342e-004	9.320402e-001	1.110397e+002	3.430257e-003
3.253079179190177e-004	9.319997e-001	1.110201e+002	3.806547e-003
3.253079759625843e-004	9.319177e-001	1.109772e+002	4.558883e-003
3.253080920497180e-004	9.317551e-001	1.108745e+002	6.062357e-003
3.253083242239850e-004	9.314303e-001	1.105943e+002	9.062584e-003
3.253087885725190e-004	9.307833e-001	1.098272e+002	1.503419e-002
3.253091264969889e-004	9.309587e-001	1.092185e+002	1.291908e-002
3.253093319390563e-004	9.316821e-001	1.089927e+002	5.465013e-003
