time	V(N003,N006)	-I(Ls1)
8.210002586021901e-005	-7.194121e+001	-9.365557e-001
8.210046238660111e-005	-7.194074e+001	-9.400656e-001
8.210095513086989e-005	-7.194021e+001	-9.440299e-001
8.210135627081928e-005	-7.193977e+001	-9.472603e-001
8.210172644654290e-005	-7.193938e+001	-9.502447e-001
8.210217576570247e-005	-7.193889e+001	-9.538681e-001
8.210264216256132e-005	-7.193839e+001	-9.576247e-001
8.210308912014034e-005	-7.193790e+001	-9.612228e-001
8.210358267327143e-005	-7.193737e+001	-9.651976e-001
8.210398067687308e-005	-7.193693e+001	-9.684061e-001
8.210434217001037e-005	-7.193654e+001	-9.713244e-001
8.210478773412093e-005	-7.193606e+001	-9.749206e-001
8.210523955288671e-005	-7.193557e+001	-9.785640e-001
8.210569238931847e-005	-7.193508e+001	-9.822136e-001
8.210619226608324e-005	-7.193453e+001	-9.862428e-001
8.210660875872331e-005	-7.193408e+001	-9.896049e-001
8.210697771176092e-005	-7.193368e+001	-9.925861e-001
8.210742382428892e-005	-7.193320e+001	-9.961900e-001
8.210785956208892e-005	-7.193272e+001	-9.997080e-001
8.210829923870045e-005	-7.193224e+001	-1.003255e+000
8.210880017076689e-005	-7.193170e+001	-1.007297e+000
8.210921493875985e-005	-7.193124e+001	-1.010648e+000
8.210959581852659e-005	-7.193083e+001	-1.013729e+000
8.211005016140068e-005	-7.193033e+001	-1.017403e+000
8.211049880145482e-005	-7.192984e+001	-1.021029e+000
8.211093805854689e-005	-7.192936e+001	-1.024576e+000
8.211143735150327e-005	-7.192882e+001	-1.028610e+000
8.211182954456623e-005	-7.192839e+001	-1.031782e+000
8.211220869398664e-005	-7.192797e+001	-1.034851e+000
8.211266622929468e-005	-7.192748e+001	-1.038556e+000
8.211311614889972e-005	-7.192698e+001	-1.042195e+000
8.211356755477377e-005	-7.192649e+001	-1.045844e+000
8.211406966636111e-005	-7.192594e+001	-1.049905e+000
8.211445883712009e-005	-7.192551e+001	-1.053056e+000
8.211483163179717e-005	-7.192510e+001	-1.056077e+000
8.211528491714306e-005	-7.192461e+001	-1.059751e+000
8.211571571224404e-005	-7.192413e+001	-1.063239e+000
8.211616941437806e-005	-7.192364e+001	-1.066911e+000
8.211667673069267e-005	-7.192308e+001	-1.071017e+000
8.211708222456617e-005	-7.192263e+001	-1.074304e+000
8.211746261672904e-005	-7.192222e+001	-1.077391e+000
8.211791786323576e-005	-7.192172e+001	-1.081083e+000
8.211834575163994e-005	-7.192125e+001	-1.084552e+000
8.211879315477618e-005	-7.192076e+001	-1.088176e+000
8.211930177371308e-005	-7.192020e+001	-1.092298e+000
8.211969719078890e-005	-7.191976e+001	-1.095506e+000
8.212008803019292e-005	-7.191934e+001	-1.098680e+000
8.212054968890223e-005	-7.191883e+001	-1.102429e+000
8.212097249841836e-005	-7.191836e+001	-1.105860e+000
8.212141409682985e-005	-7.191787e+001	-1.109440e+000
8.212191943890532e-005	-7.191732e+001	-1.113540e+000
8.212230275841687e-005	-7.191690e+001	-1.116652e+000
8.212269120760137e-005	-7.191647e+001	-1.119810e+000
8.212315720326942e-005	-7.191596e+001	-1.123598e+000
8.212359342970742e-005	-7.191548e+001	-1.127141e+000
8.212405084043282e-005	-7.191497e+001	-1.130854e+000
8.212456197267373e-005	-7.191441e+001	-1.135005e+000
8.212494849863840e-005	-7.191399e+001	-1.138147e+000
8.212533661576971e-005	-7.191356e+001	-1.141305e+000
8.212579840149591e-005	-7.191305e+001	-1.145063e+000
8.212620903424832e-005	-7.191259e+001	-1.148401e+000
8.212666847643942e-005	-7.191209e+001	-1.152134e+000
8.212718303118025e-005	-7.191152e+001	-1.156316e+000
8.212756824115420e-005	-7.191109e+001	-1.159452e+000
8.212796076452478e-005	-7.191067e+001	-1.162649e+000
8.212842316949044e-005	-7.191015e+001	-1.166415e+000
8.212884531265505e-005	-7.190969e+001	-1.169850e+000
8.212930539338139e-005	-7.190918e+001	-1.173592e+000
8.212982209025721e-005	-7.190861e+001	-1.177796e+000
8.213020362115740e-005	-7.190819e+001	-1.180905e+000
8.213061139224253e-005	-7.190774e+001	-1.184229e+000
8.213108075895968e-005	-7.190722e+001	-1.188056e+000
8.213149712349346e-005	-7.190676e+001	-1.191447e+000
8.213196005400205e-005	-7.190625e+001	-1.195215e+000
8.213247453811405e-005	-7.190568e+001	-1.199407e+000
8.213285729231933e-005	-7.190526e+001	-1.202528e+000
8.213327942911512e-005	-7.190479e+001	-1.205973e+000
8.213375099002003e-005	-7.190427e+001	-1.209821e+000
8.213415986962230e-005	-7.190382e+001	-1.213154e+000
8.213464704041559e-005	-7.190328e+001	-1.217124e+000
8.213516856922054e-005	-7.190271e+001	-1.221377e+000
8.213554948257739e-005	-7.190229e+001	-1.224487e+000
8.213599581447309e-005	-7.190179e+001	-1.228134e+000
8.213646808928631e-005	-7.190127e+001	-1.231990e+000
8.213687645699120e-005	-7.190082e+001	-1.235322e+000
8.213746761335313e-005	-7.190017e+001	-1.240145e+000
8.213800786097797e-005	-7.189957e+001	-1.244557e+000
8.213840105997217e-005	-7.189913e+001	-1.247771e+000
8.213895232883151e-005	-7.189852e+001	-1.252278e+000
8.213955874289305e-005	-7.189786e+001	-1.257233e+000
8.214014622991974e-005	-7.189721e+001	-1.262031e+000
8.214069678015167e-005	-7.189660e+001	-1.266530e+000
8.214108127202382e-005	-7.189617e+001	-1.269676e+000
8.214166459608757e-005	-7.189553e+001	-1.274450e+000
8.214221024429149e-005	-7.189493e+001	-1.278913e+000
8.214270914900417e-005	-7.189438e+001	-1.282991e+000
8.214327182439244e-005	-7.189375e+001	-1.287593e+000
8.214366212311699e-005	-7.189332e+001	-1.290789e+000
8.214411831481165e-005	-7.189282e+001	-1.294527e+000
8.214460241361327e-005	-7.189229e+001	-1.298491e+000
8.214502248741866e-005	-7.189182e+001	-1.301929e+000
8.214562933977479e-005	-7.189115e+001	-1.306895e+000
8.214618601552694e-005	-7.189054e+001	-1.311455e+000
8.214660462412416e-005	-7.189007e+001	-1.314887e+000
8.214714747505568e-005	-7.188948e+001	-1.319338e+000
8.214766084397381e-005	-7.188891e+001	-1.323544e+000
8.214818445145150e-005	-7.188833e+001	-1.327833e+000
8.214873821253623e-005	-7.188772e+001	-1.332372e+000
8.214912751487507e-005	-7.188729e+001	-1.335566e+000
8.214965819253596e-005	-7.188670e+001	-1.339922e+000
8.215019282716268e-005	-7.188611e+001	-1.344308e+000
8.215066459461634e-005	-7.188559e+001	-1.348175e+000
8.215124216074689e-005	-7.188495e+001	-1.352912e+000
8.215171077082342e-005	-7.188444e+001	-1.356759e+000
8.215217821999437e-005	-7.188392e+001	-1.360600e+000
8.215268365173098e-005	-7.188337e+001	-1.364751e+000
8.215311129938698e-005	-7.188289e+001	-1.368261e+000
8.215367070859799e-005	-7.188228e+001	-1.372852e+000
8.215424033942531e-005	-7.188165e+001	-1.377531e+000
8.215467205632690e-005	-7.188117e+001	-1.381080e+000
8.215523017421691e-005	-7.188056e+001	-1.385669e+000
8.215577520280688e-005	-7.187996e+001	-1.390148e+000
8.215631969100273e-005	-7.187936e+001	-1.394620e+000
8.215688867591704e-005	-7.187873e+001	-1.399297e+000
8.215729171481075e-005	-7.187829e+001	-1.402614e+000
8.215789101801286e-005	-7.187763e+001	-1.407547e+000
8.215848488339161e-005	-7.187697e+001	-1.412431e+000
8.215902581447257e-005	-7.187638e+001	-1.416878e+000
8.215960520564173e-005	-7.187574e+001	-1.421646e+000
8.216001162356253e-005	-7.187530e+001	-1.424993e+000
8.216062738566638e-005	-7.187462e+001	-1.430066e+000
8.216119872174726e-005	-7.187399e+001	-1.434769e+000
8.216172020193290e-005	-7.187342e+001	-1.439061e+000
8.216230259871366e-005	-7.187278e+001	-1.443857e+000
8.216271216468117e-005	-7.187232e+001	-1.447233e+000
8.216325375882462e-005	-7.187173e+001	-1.451699e+000
8.216380164361163e-005	-7.187113e+001	-1.456215e+000
8.216428381992418e-005	-7.187060e+001	-1.460186e+000
8.216487407521631e-005	-7.186995e+001	-1.465050e+000
8.216533442816760e-005	-7.186945e+001	-1.468848e+000
8.216582704200122e-005	-7.186891e+001	-1.472914e+000
8.216635121692626e-005	-7.186833e+001	-1.477239e+000
8.216678984866396e-005	-7.186785e+001	-1.480855e+000
8.216741633838387e-005	-7.186716e+001	-1.486022e+000
8.216805751247707e-005	-7.186646e+001	-1.491314e+000
8.216857769996564e-005	-7.186589e+001	-1.495611e+000
8.216913726820222e-005	-7.186528e+001	-1.500232e+000
8.216958160457764e-005	-7.186479e+001	-1.503899e+000
8.217022545318835e-005	-7.186409e+001	-1.509214e+000
8.217089029810597e-005	-7.186336e+001	-1.514707e+000
8.217144492294421e-005	-7.186276e+001	-1.519293e+000
8.217201948951757e-005	-7.186213e+001	-1.524042e+000
8.217247369017729e-005	-7.186163e+001	-1.527794e+000
8.217310890316822e-005	-7.186094e+001	-1.533042e+000
8.217362809256001e-005	-7.186037e+001	-1.537336e+000
8.217415055577289e-005	-7.185980e+001	-1.541661e+000
8.217469994672814e-005	-7.185920e+001	-1.546206e+000
8.217515117038901e-005	-7.185871e+001	-1.549936e+000
8.217578414196347e-005	-7.185802e+001	-1.555171e+000
8.217636199346363e-005	-7.185739e+001	-1.559954e+000
8.217689453471301e-005	-7.185681e+001	-1.564365e+000
8.217745575437034e-005	-7.185620e+001	-1.569012e+000
8.217791115562069e-005	-7.185570e+001	-1.572780e+000
8.217855151689967e-005	-7.185500e+001	-1.578081e+000
8.217912406854508e-005	-7.185438e+001	-1.582825e+000
8.217966337723936e-005	-7.185380e+001	-1.587296e+000
8.218022916918347e-005	-7.185318e+001	-1.591985e+000
8.218068925122191e-005	-7.185268e+001	-1.595795e+000
8.218133036900902e-005	-7.185199e+001	-1.601107e+000
8.218188041917958e-005	-7.185139e+001	-1.605668e+000
8.218242186870824e-005	-7.185080e+001	-1.610161e+000
8.218298840995228e-005	-7.185018e+001	-1.614860e+000
8.218345233481327e-005	-7.184968e+001	-1.618706e+000
8.218409419527193e-005	-7.184899e+001	-1.624028e+000
8.218463444585361e-005	-7.184840e+001	-1.628513e+000
8.218518011581769e-005	-7.184781e+001	-1.633044e+000
8.218574960278959e-005	-7.184719e+001	-1.637772e+000
8.218621780534900e-005	-7.184669e+001	-1.641656e+000
8.218686133657253e-005	-7.184599e+001	-1.646997e+000
8.218739089360509e-005	-7.184542e+001	-1.651397e+000
8.218794178661490e-005	-7.184482e+001	-1.655976e+000
8.218851475777934e-005	-7.184420e+001	-1.660736e+000
8.218898776216955e-005	-7.184370e+001	-1.664664e+000
8.218963279940325e-005	-7.184300e+001	-1.670022e+000
8.219014929381776e-005	-7.184244e+001	-1.674317e+000
8.219070611150520e-005	-7.184184e+001	-1.678949e+000
8.219128286982924e-005	-7.184122e+001	-1.683745e+000
8.219176789547324e-005	-7.184070e+001	-1.687776e+000
8.219241018024700e-005	-7.184000e+001	-1.693116e+000
8.219290952682715e-005	-7.183947e+001	-1.697272e+000
8.219347339853992e-005	-7.183886e+001	-1.701967e+000
8.219405438915275e-005	-7.183823e+001	-1.706802e+000
8.219455383601747e-005	-7.183770e+001	-1.710956e+000
8.219519274025255e-005	-7.183701e+001	-1.716273e+000
8.219567374282929e-005	-7.183650e+001	-1.720279e+000
8.219624747136381e-005	-7.183588e+001	-1.725060e+000
8.219683461707281e-005	-7.183525e+001	-1.729950e+000
8.219735202377927e-005	-7.183470e+001	-1.734257e+000
8.219798739225260e-005	-7.183402e+001	-1.739549e+000
8.219844723008208e-005	-7.183353e+001	-1.743383e+000
8.219903675145890e-005	-7.183289e+001	-1.748299e+000
8.219963445416328e-005	-7.183225e+001	-1.753281e+000
8.220017690647096e-005	-7.183167e+001	-1.757801e+000
8.220080910360437e-005	-7.183100e+001	-1.763071e+000
8.220126679936673e-005	-7.183051e+001	-1.766891e+000
8.220195179017408e-005	-7.182978e+001	-1.772607e+000
8.220259221063662e-005	-7.182909e+001	-1.777949e+000
8.220321489799771e-005	-7.182843e+001	-1.783142e+000
8.220386810300516e-005	-7.182774e+001	-1.788595e+000
8.220437342643409e-005	-7.182720e+001	-1.792816e+000
8.220499669278668e-005	-7.182654e+001	-1.798021e+000
8.220548484087309e-005	-7.182602e+001	-1.802095e+000
8.220620614928691e-005	-7.182525e+001	-1.808117e+000
8.220688507081029e-005	-7.182453e+001	-1.813790e+000
8.220750275544247e-005	-7.182387e+001	-1.818953e+000
8.220813938538503e-005	-7.182320e+001	-1.824273e+000
8.220868960078084e-005	-7.182262e+001	-1.828869e+000
8.220935213517537e-005	-7.182192e+001	-1.834406e+000
8.220982045807710e-005	-7.182142e+001	-1.838324e+000
8.221050332656217e-005	-7.182069e+001	-1.844037e+000
8.221122472646032e-005	-7.181993e+001	-1.850069e+000
8.221190077794768e-005	-7.181922e+001	-1.855722e+000
8.221263190128555e-005	-7.181845e+001	-1.861841e+000
8.221326430620434e-005	-7.181778e+001	-1.867136e+000
8.221392251010805e-005	-7.181709e+001	-1.872645e+000
8.221449904475945e-005	-7.181648e+001	-1.877469e+000
8.221516883510070e-005	-7.181577e+001	-1.883077e+000
8.221565528109876e-005	-7.181526e+001	-1.887153e+000
8.221632772559967e-005	-7.181456e+001	-1.892788e+000
8.221692629669665e-005	-7.181393e+001	-1.897800e+000
8.221764024796217e-005	-7.181318e+001	-1.903780e+000
8.221834462195316e-005	-7.181244e+001	-1.909685e+000
8.221898330632851e-005	-7.181177e+001	-1.915041e+000
8.221964443998176e-005	-7.181108e+001	-1.920583e+000
8.222022742373808e-005	-7.181047e+001	-1.925469e+000
8.222090131069864e-005	-7.180976e+001	-1.931120e+000
8.222139811260793e-005	-7.180925e+001	-1.935290e+000
8.222207300362882e-005	-7.180854e+001	-1.940954e+000
8.222266191163169e-005	-7.180792e+001	-1.945893e+000
8.222338994468372e-005	-7.180717e+001	-1.952001e+000
8.222410565125087e-005	-7.180642e+001	-1.958010e+000
8.222477564620708e-005	-7.180572e+001	-1.963637e+000
8.222545864046632e-005	-7.180501e+001	-1.969372e+000
8.222609048111405e-005	-7.180435e+001	-1.974675e+000
8.222678277059739e-005	-7.180363e+001	-1.980491e+000
8.222732427413363e-005	-7.180307e+001	-1.985043e+000
8.222797847398265e-005	-7.180240e+001	-1.990541e+000
8.222849547872332e-005	-7.180186e+001	-1.994884e+000
8.222922964881176e-005	-7.180110e+001	-2.001053e+000
8.222987157498673e-005	-7.180044e+001	-2.006452e+000
8.223060505437529e-005	-7.179968e+001	-2.012622e+000
8.223129173097173e-005	-7.179897e+001	-2.018395e+000
8.223198495019421e-005	-7.179825e+001	-2.024224e+000
8.223270476211022e-005	-7.179751e+001	-2.030281e+000
8.223333184338559e-005	-7.179687e+001	-2.035561e+000
8.223400281600984e-005	-7.179618e+001	-2.041207e+000
8.223457430775135e-005	-7.179559e+001	-2.046015e+000
8.223527282445980e-005	-7.179487e+001	-2.051895e+000
8.223578153723201e-005	-7.179435e+001	-2.056181e+000
8.223649381204645e-005	-7.179362e+001	-2.062181e+000
8.223713532911508e-005	-7.179296e+001	-2.067583e+000
8.223787737044928e-005	-7.179220e+001	-2.073832e+000
8.223864435965515e-005	-7.179142e+001	-2.080297e+000
8.223940433939444e-005	-7.179064e+001	-2.086704e+000
8.224015699734993e-005	-7.178987e+001	-2.093046e+000
8.224093554364139e-005	-7.178907e+001	-2.099608e+000
8.224172173619624e-005	-7.178827e+001	-2.106240e+000
8.224252685298502e-005	-7.178745e+001	-2.113033e+000
8.224331385051249e-005	-7.178666e+001	-2.119670e+000
8.224414692475056e-005	-7.178581e+001	-2.126698e+000
8.224487214876530e-005	-7.178507e+001	-2.132820e+000
8.224566887753506e-005	-7.178426e+001	-2.139547e+000
8.224639347236213e-005	-7.178353e+001	-2.145662e+000
8.224718351293654e-005	-7.178273e+001	-2.152332e+000
8.224784976214750e-005	-7.178206e+001	-2.157961e+000
8.224862755019176e-005	-7.178127e+001	-2.164533e+000
8.224935874860564e-005	-7.178054e+001	-2.170708e+000
8.225014350003116e-005	-7.177974e+001	-2.177338e+000
8.225084317639358e-005	-7.177904e+001	-2.183253e+000
8.225162813223523e-005	-7.177825e+001	-2.189891e+000
8.225245937799452e-005	-7.177742e+001	-2.196917e+000
8.225321872235947e-005	-7.177665e+001	-2.203336e+000
8.225389841818340e-005	-7.177597e+001	-2.209087e+000
8.225469988079365e-005	-7.177517e+001	-2.215869e+000
8.225543380663714e-005	-7.177444e+001	-2.222077e+000
8.225622892728485e-005	-7.177364e+001	-2.228804e+000
8.225691834404247e-005	-7.177296e+001	-2.234641e+000
8.225771072519644e-005	-7.177217e+001	-2.241351e+000
8.225845160877683e-005	-7.177143e+001	-2.247622e+000
8.225925095782061e-005	-7.177063e+001	-2.254390e+000
8.225994464429150e-005	-7.176995e+001	-2.260267e+000
8.226073925798666e-005	-7.176916e+001	-2.267001e+000
8.226147904202407e-005	-7.176842e+001	-2.273267e+000
8.226228428218053e-005	-7.176763e+001	-2.280089e+000
8.226297797105575e-005	-7.176694e+001	-2.285971e+000
8.226377646227811e-005	-7.176615e+001	-2.292742e+000
8.226450958478330e-005	-7.176543e+001	-2.298956e+000
8.226531522874414e-005	-7.176463e+001	-2.305786e+000
8.226600446579785e-005	-7.176396e+001	-2.311634e+000
8.226680632503810e-005	-7.176317e+001	-2.318438e+000
8.226753804812690e-005	-7.176245e+001	-2.324644e+000
8.226834646758632e-005	-7.176166e+001	-2.331503e+000
8.226903322356479e-005	-7.176099e+001	-2.337334e+000
8.226983496851582e-005	-7.176020e+001	-2.344141e+000
8.227056402112273e-005	-7.175949e+001	-2.350329e+000
8.227137795983452e-005	-7.175869e+001	-2.357240e+000
8.227206549104769e-005	-7.175802e+001	-2.363081e+000
8.227286914267839e-005	-7.175724e+001	-2.369909e+000
8.227359369277257e-005	-7.175653e+001	-2.376063e+000
8.227440926581006e-005	-7.175574e+001	-2.382992e+000
8.227509545792014e-005	-7.175508e+001	-2.388825e+000
8.227590397320199e-005	-7.175430e+001	-2.395699e+000
8.227662696397818e-005	-7.175360e+001	-2.401844e+000
8.227744414036680e-005	-7.175280e+001	-2.408791e+000
8.227812688393248e-005	-7.175214e+001	-2.414599e+000
8.227893669975105e-005	-7.175136e+001	-2.421488e+000
8.227965741369704e-005	-7.175067e+001	-2.427617e+000
8.228047998963604e-005	-7.174988e+001	-2.434615e+000
8.228116200796479e-005	-7.174922e+001	-2.440420e+000
8.228197210155249e-005	-7.174844e+001	-2.447316e+000
8.228268817528773e-005	-7.174775e+001	-2.453410e+000
8.228351392807658e-005	-7.174696e+001	-2.460439e+000
8.228419574301529e-005	-7.174631e+001	-2.466246e+000
8.228501024994356e-005	-7.174553e+001	-2.473184e+000
8.228572400797735e-005	-7.174485e+001	-2.479262e+000
8.228655050289933e-005	-7.174407e+001	-2.486301e+000
8.228722941860684e-005	-7.174342e+001	-2.492088e+000
8.228804711415028e-005	-7.174264e+001	-2.499057e+000
8.228875944913013e-005	-7.174197e+001	-2.505126e+000
8.228959037740900e-005	-7.174118e+001	-2.512208e+000
8.229026745446878e-005	-7.174054e+001	-2.517982e+000
8.229108502416822e-005	-7.173977e+001	-2.524955e+000
8.229179321606419e-005	-7.173910e+001	-2.530992e+000
8.229262891845429e-005	-7.173831e+001	-2.538119e+000
8.229330597741354e-005	-7.173767e+001	-2.543896e+000
8.229412658985352e-005	-7.173690e+001	-2.550899e+000
8.229483144559370e-005	-7.173624e+001	-2.556911e+000
8.229566810068006e-005	-7.173546e+001	-2.564050e+000
8.229634312668325e-005	-7.173482e+001	-2.569814e+000
8.229716828838242e-005	-7.173405e+001	-2.576859e+000
8.229787187619543e-005	-7.173339e+001	-2.582864e+000
8.229871145227661e-005	-7.173261e+001	-2.590032e+000
8.229938399873502e-005	-7.173198e+001	-2.595778e+000
8.230020982573794e-005	-7.173121e+001	-2.602833e+000
8.230091021574067e-005	-7.173056e+001	-2.608814e+000
8.230175543454707e-005	-7.172978e+001	-2.616035e+000
8.230242759757803e-005	-7.172915e+001	-2.621781e+000
8.230325495514482e-005	-7.172839e+001	-2.628853e+000
8.230395139204429e-005	-7.172775e+001	-2.634804e+000
8.230479883943867e-005	-7.172696e+001	-2.642047e+000
