time	I(Ls1)
2.631042039102026e-005	9.529839e-005
2.631047460920489e-005	8.488071e-006
2.631054132676844e-005	-8.849947e-005
2.631061952376528e-005	-1.172884e-004
2.631069116601601e-005	-4.883136e-005
2.631077360141132e-005	6.717950e-005
2.631086010988011e-005	1.246815e-004
2.631091171063893e-005	9.002578e-005
2.631096695249538e-005	1.268775e-006
2.631103367073677e-005	-9.383831e-005
2.631110631895516e-005	-1.186991e-004
2.631117602824775e-005	-5.187630e-005
2.631125798448989e-005	6.333607e-005
2.631134458553285e-005	1.239053e-004
2.631139627504728e-005	9.202327e-005
2.631145136908122e-005	5.581656e-006
2.631151864089520e-005	-8.926458e-005
2.631159496750191e-005	-1.151912e-004
2.631166617513177e-005	-4.763243e-005
2.631174891915065e-005	6.573868e-005
2.631183650348866e-005	1.207250e-004
2.631188916363248e-005	8.465826e-005
2.631194559473337e-005	-4.318666e-006
2.631201295727925e-005	-9.665872e-005
2.631208217396199e-005	-1.170817e-004
2.631215101666436e-005	-5.064109e-005
2.631223297138580e-005	6.163646e-005
2.631232110544010e-005	1.199272e-004
2.631237379196322e-005	8.660179e-005
2.631243001852612e-005	-1.394687e-007
2.631249790656289e-005	-9.237513e-005
2.631257044335652e-005	-1.138748e-004
2.631264062846598e-005	-4.700149e-005
2.631272333910705e-005	6.360321e-005
2.631281230373850e-005	1.168549e-004
2.631286612108622e-005	7.973286e-005
2.631292371679979e-005	-9.146010e-006
2.631299179262406e-005	-9.835731e-005
2.631305908841627e-005	-1.143029e-004
2.631312781806779e-005	-4.690858e-005
2.631320985771002e-005	6.169682e-005
2.631330044881321e-005	1.144698e-004
2.631335533451098e-005	7.634531e-005
2.631341366853869e-005	-1.269345e-005
2.631348214928732e-005	-9.952332e-005
2.631354913781273e-005	-1.119293e-004
2.631361832948031e-005	-4.243332e-005
2.631370032350278e-005	6.322186e-005
2.631379341611105e-005	1.098621e-004
2.631385039583625e-005	6.611695e-005
2.631391083249388e-005	-2.564383e-005
2.631397975438529e-005	-1.053182e-004
2.631404531897095e-005	-1.068825e-004
2.631411565937828e-005	-2.971696e-005
2.631419696745292e-005	6.816640e-005
2.631429841633802e-005	9.641023e-005
2.631436111694575e-005	3.699660e-005
2.631443104477924e-005	-6.272683e-005
2.631450304369496e-005	-1.152765e-004
2.631456571864439e-005	-8.334251e-005
2.631464094926105e-005	1.652602e-005
2.631472243557896e-005	1.059725e-004
2.631478408337065e-005	1.084148e-004
2.631483915082125e-005	4.835030e-005
2.631491503938535e-005	-5.917654e-005
2.631498825991351e-005	-1.133199e-004
2.631505168816531e-005	-8.227463e-005
2.631512677040652e-005	1.585577e-005
2.631520874732223e-005	1.046549e-004
2.631527062301538e-005	1.067996e-004
2.631532601150063e-005	4.686183e-005
2.631540219809238e-005	-5.926243e-005
2.631547632758703e-005	-1.118439e-004
2.631553984527402e-005	-7.951045e-005
2.631561548851178e-005	1.862198e-005
2.631569789107594e-005	1.047358e-004
2.631575933810808e-005	1.041279e-004
2.631581517986378e-005	4.268597e-005
2.631589102063082e-005	-6.043418e-005
2.631596776220746e-005	-1.096865e-004
2.631603178607916e-005	-7.325257e-005
2.631610881376938e-005	2.635996e-005
2.631619197673483e-005	1.064924e-004
2.631625196481378e-005	9.926622e-005
2.631630851483062e-005	3.367532e-005
2.631638312382560e-005	-6.335095e-005
2.631646620385804e-005	-1.032973e-004
2.631653619907773e-005	-5.363976e-005
2.631662790762560e-005	5.793371e-005
2.631671146850604e-005	1.082947e-004
2.631676758805971e-005	7.608995e-005
2.631682782497629e-005	-6.303409e-006
2.631689902168194e-005	-8.924785e-005
2.631696978469609e-005	-1.006717e-004
2.631704108409694e-005	-3.396595e-005
2.631712587146222e-005	6.261985e-005
2.631722328671690e-005	9.427212e-005
2.631728474972433e-005	4.277527e-005
2.631735438358485e-005	-5.099173e-005
2.631742716543354e-005	-1.061479e-004
2.631749191446390e-005	-8.054375e-005
2.631756786469742e-005	1.108050e-005
2.631765097285276e-005	9.637351e-005
2.631771642720802e-005	9.863848e-005
2.631777386102115e-005	3.991714e-005
2.631785205636566e-005	-5.987856e-005
2.631793008688022e-005	-1.037014e-004
2.631799559147242e-005	-6.442151e-005
2.631807525183688e-005	3.342651e-005
2.631816021242991e-005	1.035314e-004
2.631821965879853e-005	8.824190e-005
2.631827833738591e-005	1.840284e-005
2.631835269271987e-005	-6.575394e-005
2.631845003513763e-005	-8.359984e-005
2.631853156732185e-005	-1.269166e-005
2.631862089770391e-005	7.241585e-005
2.631872454845617e-005	7.180520e-005
2.631879193893240e-005	4.524654e-006
2.631887374899026e-005	-7.793018e-005
2.631896579286387e-005	-7.706392e-005
2.631904635619830e-005	1.435239e-006
2.631913475417301e-005	8.456469e-005
2.631921814441824e-005	8.079204e-005
2.631928114907507e-005	1.563774e-005
2.631936078137452e-005	-7.083628e-005
2.631945050459708e-005	-8.470468e-005
2.631952813025320e-005	-1.659166e-005
2.631961800621447e-005	6.912188e-005
2.631972190753648e-005	7.181894e-005
2.631978982983144e-005	6.739308e-006
2.631987287068948e-005	-7.578039e-005
2.631996413180121e-005	-7.662104e-005
2.632004408418794e-005	-1.033204e-006
2.632013337831515e-005	8.120721e-005
2.632021918729703e-005	7.755475e-005
2.632028335841597e-005	1.290917e-005
2.632036392873310e-005	-7.044325e-005
2.632045593665912e-005	-7.941970e-005
2.632053553686966e-005	-8.895360e-006
2.632062570990081e-005	7.383773e-005
2.632072152249955e-005	7.220898e-005
2.632078827818516e-005	7.469384e-006
2.632087055461389e-005	-7.265054e-005
2.632096446843831e-005	-7.340018e-005
2.632104616625110e-005	1.627176e-006
2.632113614008135e-005	8.103967e-005
2.632122061287101e-005	7.488389e-005
2.632128522676576e-005	1.009014e-005
2.632136595883241e-005	-6.926739e-005
2.632146193969152e-005	-7.297015e-005
2.632154459667434e-005	4.529574e-007
2.632163509851690e-005	7.901873e-005
2.632172190661234e-005	7.237655e-005
2.632178738872404e-005	7.510565e-006
2.632186866307891e-005	-6.945214e-005
2.632196676369378e-005	-6.876617e-005
2.632205123987937e-005	6.782371e-006
2.632214187075783e-005	8.225683e-005
2.632222303522035e-005	7.235238e-005
2.632228779513458e-005	6.950406e-006
2.632236827624182e-005	-6.770081e-005
2.632246998550327e-005	-6.383365e-005
2.632256610950894e-005	2.106059e-005
2.632265297918186e-005	8.716418e-005
2.632272645462287e-005	7.212445e-005
2.632279017605464e-005	5.555125e-006
2.632286941716159e-005	-6.994306e-005
2.632296099499545e-005	-7.261462e-005
2.632304299919814e-005	-1.485645e-006
2.632313356417575e-005	7.520746e-005
2.632322205264296e-005	6.959675e-005
2.632328877790087e-005	6.327859e-006
2.632337141576292e-005	-6.757901e-005
2.632347168006781e-005	-6.342388e-005
2.632355801125436e-005	1.190848e-005
2.632364966679711e-005	8.256427e-005
2.632372685090474e-005	6.902002e-005
2.632379208262841e-005	3.256805e-006
2.632387254827557e-005	-7.014418e-005
2.632396351483538e-005	-6.976758e-005
2.632404593330218e-005	1.457342e-006
2.632413692621851e-005	7.581494e-005
2.632422216803645e-005	6.851949e-005
2.632428890035165e-005	5.632094e-006
2.632437158285876e-005	-6.557346e-005
2.632447512947579e-005	-5.799962e-005
2.632457231111700e-005	2.460041e-005
2.632466101099604e-005	8.528648e-005
2.632473155706155e-005	6.663647e-005
2.632479666007589e-005	-5.156331e-007
2.632487630698215e-005	-7.193028e-005
2.632496080926276e-005	-7.186779e-005
2.632504104637377e-005	-3.489093e-006
2.632513186846580e-005	7.103555e-005
2.632522116454393e-005	6.676986e-005
2.632528923585576e-005	5.741407e-006
2.632537355248907e-005	-6.469665e-005
2.632547635126486e-005	-5.750810e-005
2.632556483597747e-005	1.652187e-005
2.632565798635030e-005	8.123236e-005
2.632573188192334e-005	6.396353e-005
2.632579830849397e-005	-2.142199e-006
2.632587917318239e-005	-7.150749e-005
2.632596364826839e-005	-6.883792e-005
2.632604458358391e-005	-2.395537e-007
2.632613591587764e-005	7.193060e-005
2.632622165867960e-005	6.571971e-005
2.632628967608403e-005	4.959604e-006
2.632637395469373e-005	-6.272399e-005
2.632648040291484e-005	-5.235652e-005
2.632657806101780e-005	2.681259e-005
2.632666920123275e-005	8.243449e-005
2.632673780289161e-005	6.063815e-005
2.632680471462211e-005	-7.051479e-006
2.632688504517161e-005	-7.386375e-005
2.632696252581374e-005	-7.049904e-005
2.632704130456028e-005	-4.029673e-006
2.632713231673443e-005	6.811690e-005
2.632722058672774e-005	6.471186e-005
2.632728956336247e-005	5.909492e-006
2.632737531320611e-005	-6.150866e-005
2.632748059552348e-005	-5.165731e-005
2.632758105591566e-005	2.788092e-005
2.632767157966127e-005	8.085036e-005
2.632774000898490e-005	5.860834e-005
2.632780775471862e-005	-8.566509e-006
2.632788869662327e-005	-7.345950e-005
2.632796478442231e-005	-6.883914e-005
2.632804363370575e-005	-3.003727e-006
2.632813504066067e-005	6.752257e-005
2.632822193603460e-005	6.342879e-005
2.632829126266779e-005	5.257717e-006
2.632837744012640e-005	-5.993370e-005
2.632848531545183e-005	-4.831326e-005
2.632858497989108e-005	2.852010e-005
2.632867752945414e-005	7.910220e-005
2.632874504427600e-005	5.521067e-005
2.632881396082013e-005	-1.237355e-005
2.632889532163275e-005	-7.396648e-005
2.632896937020037e-005	-6.650473e-005
2.632904856649247e-005	-2.289982e-007
2.632914012325334e-005	6.821026e-005
2.632922327749183e-005	6.299956e-005
2.632929241253349e-005	5.450716e-006
2.632937864146764e-005	-6.054721e-005
2.632947779764722e-005	-5.431016e-005
2.632956594540085e-005	1.334289e-005
2.632966155255889e-005	7.340284e-005
2.632973789661497e-005	5.588205e-005
2.632980783777894e-005	-7.465278e-006
2.632989169197532e-005	-6.935489e-005
2.632997254947548e-005	-6.108930e-005
2.633005464711146e-005	5.283552e-006
2.633014786504418e-005	6.981430e-005
2.633022735035271e-005	5.985112e-005
2.633029695912827e-005	7.858437e-007
2.633038259762001e-005	-6.287466e-005
2.633047461064113e-005	-5.588122e-005
2.633056067626646e-005	1.027523e-005
2.633065590098194e-005	7.091583e-005
2.633073361069127e-005	5.580580e-005
2.633080411172770e-005	-5.566606e-006
2.633088912256851e-005	-6.665626e-005
2.633097292954918e-005	-5.791640e-005
2.633105659857076e-005	7.823224e-006
2.633115089701026e-005	6.953311e-005
2.633122882581647e-005	5.721369e-005
2.633129918436358e-005	-2.313146e-006
2.633138494219410e-005	-6.380121e-005
2.633147289811183e-005	-5.570167e-005
2.633155812860550e-005	9.456290e-006
2.633165340006896e-005	6.929716e-005
2.633173099145041e-005	5.500150e-005
2.633180203834708e-005	-5.210173e-006
2.633188782548250e-005	-6.507735e-005
2.633197232787868e-005	-5.585120e-005
2.633205678537198e-005	9.036889e-006
2.633215184895789e-005	6.861929e-005
2.633222892129230e-005	5.510972e-005
2.633230004692243e-005	-4.309604e-006
2.633238620999476e-005	-6.385705e-005
2.633247176947050e-005	-5.476600e-005
2.633255679437775e-005	9.551779e-006
2.633265236121367e-005	6.804082e-005
2.633272933069285e-005	5.380305e-005
2.633280096725086e-005	-5.646006e-006
2.633288736825462e-005	-6.406088e-005
2.633297143762934e-005	-5.427480e-005
2.633305632430147e-005	9.735055e-006
2.633315199028334e-005	6.751603e-005
2.633322839470194e-005	5.333691e-005
2.633330026287437e-005	-5.717609e-006
2.633338693858417e-005	-6.348212e-005
2.633347086578703e-005	-5.354732e-005
2.633355597150941e-005	9.970901e-006
2.633365195534336e-005	6.690096e-005
2.633372817294677e-005	5.241955e-005
2.633380045219185e-005	-6.441552e-006
2.633388741327169e-005	-6.328853e-005
2.633397054343416e-005	-5.289135e-005
2.633405572419179e-005	1.026938e-005
2.633415192019868e-005	6.637675e-005
2.633422766226126e-005	5.174251e-005
2.633430025584106e-005	-6.848245e-006
2.633438747979807e-005	-6.291552e-005
2.633447007994614e-005	-5.224823e-005
2.633455539051270e-005	1.048127e-005
2.633465184500032e-005	6.578831e-005
2.633472729398809e-005	5.096979e-005
2.633480025890692e-005	-7.371339e-006
2.633488777060945e-005	-6.259965e-005
2.633496975979724e-005	-5.157823e-005
2.633505520426558e-005	1.077002e-005
2.633515190451604e-005	6.524510e-005
2.633522694326035e-005	5.023980e-005
2.633530026077083e-005	-7.858363e-006
2.633538804385871e-005	-6.226869e-005
2.633546941168199e-005	-5.094531e-005
2.633555498280076e-005	1.100522e-005
2.633565192973475e-005	6.467933e-005
2.633572661204066e-005	4.951394e-005
2.633580029447343e-005	-8.330347e-006
2.633588836200174e-005	-6.192333e-005
2.633596913807139e-005	-5.029372e-005
2.633605485805133e-005	1.127277e-005
2.633615205777009e-005	6.412673e-005
2.633622635310278e-005	4.878709e-005
2.633630040566721e-005	-8.815879e-006
2.633638875313891e-005	-6.158639e-005
2.633646889845659e-005	-4.966210e-005
2.633655476180731e-005	1.152377e-005
2.633665221023684e-005	6.357150e-005
2.633672612065456e-005	4.807792e-005
2.633680054584106e-005	-9.276905e-006
2.633688917781716e-005	-6.123357e-005
2.633696871288450e-005	-4.902858e-005
2.633705473382097e-005	1.178029e-005
2.633715243615352e-005	6.295698e-005
2.633722619377701e-005	4.719030e-005
2.633730110347676e-005	-9.983757e-006
2.633739003775684e-005	-6.085373e-005
2.633746933375434e-005	-4.796487e-005
2.633755582067288e-005	1.270296e-005
2.633765381363624e-005	6.235667e-005
2.633772762903838e-005	4.558915e-005
2.633780338057276e-005	-1.180595e-005
2.633789256068528e-005	-6.067918e-005
2.633797180109834e-005	-4.603895e-005
2.633805930882965e-005	1.504445e-005
2.633815759702841e-005	6.191154e-005
2.633823112025498e-005	4.303393e-005
2.633830817505632e-005	-1.517478e-005
2.633839747754880e-005	-6.078781e-005
2.633847640527058e-005	-4.319434e-005
2.633856550755993e-005	1.882397e-005
2.633866413100550e-005	6.137382e-005
2.633873707947568e-005	3.924655e-005
2.633881661006114e-005	-2.060320e-005
2.633890589699944e-005	-6.094605e-005
2.633898435123669e-005	-3.875858e-005
2.633907625661323e-005	2.471488e-005
2.633917552414470e-005	6.012811e-005
2.633924765633251e-005	3.304169e-005
2.633933179133768e-005	-2.915461e-005
2.633942153586395e-005	-6.025629e-005
2.633949943852093e-005	-3.076102e-005
2.633959823670779e-005	3.440179e-005
2.633970020504196e-005	5.496529e-005
2.633977177908943e-005	1.970221e-005
2.633986873843276e-005	-4.288768e-005
2.633996649296986e-005	-4.865316e-005
2.634005257619006e-005	-8.034252e-007
2.634015959298653e-005	5.188130e-005
2.634025519627809e-005	3.405353e-005
2.634033905525622e-005	-2.113919e-005
2.634043359404817e-005	-5.827148e-005
2.634051268698436e-005	-3.302665e-005
2.634060853466571e-005	2.983767e-005
2.634070976113671e-005	5.582725e-005
2.634078228659848e-005	2.390503e-005
2.634087507055369e-005	-3.797304e-005
2.634097006914363e-005	-5.280433e-005
2.634105142361215e-005	-1.294939e-005
2.634116244518646e-005	4.254219e-005
2.634128274617677e-005	2.649138e-005
2.634137446254456e-005	-2.628741e-005
2.634147390185334e-005	-5.516480e-005
2.634155332890725e-005	-2.393134e-005
2.634165758410006e-005	3.780385e-005
2.634176423872421e-005	4.505301e-005
2.634184283184710e-005	3.151558e-006
2.634194766351736e-005	-4.677269e-005
2.634205691282011e-005	-2.690624e-005
2.634215941220777e-005	2.985784e-005
2.634226622168353e-005	5.101588e-005
2.634234025573976e-005	1.720367e-005
2.634244087966280e-005	-4.163677e-005
2.634254213073478e-005	-4.231317e-005
2.634263214084873e-005	6.332302e-006
2.634274051396455e-005	5.200247e-005
2.634282775909927e-005	3.093171e-005
2.634291403866957e-005	-2.438413e-005
2.634300884003815e-005	-5.468228e-005
2.634308929487126e-005	-2.646803e-005
2.634319203052783e-005	3.392922e-005
2.634329778375042e-005	4.690058e-005
2.634337441196830e-005	9.960600e-006
2.634348391820137e-005	-4.289129e-005
2.634359671716056e-005	-2.719817e-005
2.634369896409219e-005	2.676218e-005
2.634380766398654e-005	4.955689e-005
2.634388308498715e-005	1.726734e-005
2.634398412102498e-005	-3.989890e-005
2.634408603662897e-005	-4.097836e-005
2.634417658226116e-005	6.021106e-006
2.634428643131874e-005	5.005583e-005
2.634437477151003e-005	2.865976e-005
2.634446333631699e-005	-2.561239e-005
2.634455952670945e-005	-5.216757e-005
2.634464095167019e-005	-2.315513e-005
2.634475996987087e-005	3.810465e-005
2.634486761963323e-005	3.727443e-005
2.634495032634450e-005	-6.412436e-006
2.634505612788022e-005	-4.829338e-005
2.634515126127878e-005	-2.547781e-005
2.634525399058713e-005	3.007855e-005
2.634536163226785e-005	4.586926e-005
2.634543810961097e-005	1.229903e-005
2.634555224234267e-005	-4.096807e-005
2.634566317498573e-005	-2.725131e-005
2.634576477810141e-005	2.430602e-005
2.634587520050332e-005	4.725720e-005
2.634595234519239e-005	1.621271e-005
2.634605575548921e-005	-3.844834e-005
2.634615998519589e-005	-3.724451e-005
2.634625307099559e-005	9.206865e-006
2.634636443227863e-005	4.853448e-005
2.634644962399776e-005	2.563900e-005
2.634654147068839e-005	-2.791605e-005
2.634663944392685e-005	-4.838040e-005
2.634672229717434e-005	-1.671172e-005
2.634684131063748e-005	3.728222e-005
2.634695819498669e-005	2.649406e-005
2.634705072273951e-005	-2.033781e-005
2.634715566247501e-005	-4.778332e-005
2.634723930633573e-005	-1.924165e-005
2.634735008751445e-005	3.502632e-005
2.634746284120365e-005	3.365440e-005
2.634754949751923e-005	-8.894200e-006
2.634765681913047e-005	-4.613454e-005
2.634775073329988e-005	-2.207677e-005
2.634785733714694e-005	3.104439e-005
2.634796798037372e-005	3.951026e-005
2.634804818357978e-005	3.525508e-006
2.634816148583711e-005	-4.058607e-005
2.634827498402561e-005	-1.950157e-005
2.634839772462758e-005	3.363035e-005
2.634850871543635e-005	3.481112e-005
2.634859138914798e-005	-4.333585e-006
2.634870348369321e-005	-4.365239e-005
2.634880278294021e-005	-2.023645e-005
2.634891155062842e-005	3.103085e-005
2.634902410053965e-005	3.682142e-005
2.634910594654185e-005	1.505513e-007
2.634921942071809e-005	-4.123846e-005
2.634932736679941e-005	-1.874851e-005
2.634943845133725e-005	3.088106e-005
2.634955277408643e-005	3.508165e-005
2.634963548195802e-005	-1.892443e-006
2.634974941213516e-005	-4.156486e-005
2.634985412154080e-005	-1.836487e-005
2.634996554346826e-005	3.109048e-005
2.635008016914505e-005	3.378016e-005
2.635016451621669e-005	-3.923781e-006
2.635027775948042e-005	-4.181858e-005
2.635037958901220e-005	-1.828084e-005
2.635049118541858e-005	3.101998e-005
2.635060600316287e-005	3.292427e-005
2.635069151836434e-005	-5.057602e-006
2.635080455406082e-005	-4.170286e-005
2.635090494940563e-005	-1.798417e-005
2.635101705991683e-005	3.095999e-005
2.635113232181342e-005	3.189024e-005
