time	I(Ls1)	I(Ls2)
1.100164538826937e-05	2.473466e+00	2.473466e+00
1.102164538826925e-05	2.390160e+00	2.390160e+00
1.104164538826913e-05	2.305030e+00	2.305030e+00
1.107164538826895e-05	2.173973e+00	2.173973e+00
1.112021681684009e-05	1.952104e+00	1.952104e+00
1.116878824541123e-05	1.721665e+00	1.721665e+00
1.121735967398237e-05	1.482657e+00	1.482657e+00
1.126593110255351e-05	1.235080e+00	1.235080e+00
1.131450253112465e-05	9.789324e-01	9.789324e-01
1.136307395969579e-05	7.142158e-01	7.142158e-01
1.141164538826693e-05	4.409297e-01	4.409297e-01
1.142218110255259e-05	3.810657e-01	3.810657e-01
1.143271681683824e-05	3.209317e-01	3.209317e-01
1.144325253112389e-05	2.605277e-01	2.605277e-01
1.145378824540954e-05	1.998536e-01	1.998536e-01
1.146432395969519e-05	1.389095e-01	1.389095e-01
1.147485967398084e-05	7.769536e-02	7.769536e-02
1.148539538826650e-05	1.621115e-02	1.621115e-02
1.148772770325412e-05	2.572060e-03	2.572060e-03
1.148804270449146e-05	7.372585e-04	7.372584e-04
1.148819475180738e-05	-1.049270e-04	-1.049271e-04
1.148831604062383e-05	-6.790335e-04	-6.790335e-04
1.148838789796530e-05	-9.449083e-04	-9.449084e-04
1.148838899151764e-05	-9.479990e-04	-9.479990e-04
1.148839117862208e-05	-9.532918e-04	-9.532918e-04
1.148840430124942e-05	-9.830359e-04	-9.830359e-04
1.148842179808586e-05	-1.018815e-03	-1.018815e-03
1.148843974950876e-05	-1.053052e-03	-1.053052e-03
1.148844006928465e-05	-1.053637e-03	-1.053637e-03
1.148844070883643e-05	-1.054788e-03	-1.054788e-03
1.148853408338278e-05	-1.222827e-03	-1.222827e-03
1.148862745792912e-05	-1.390879e-03	-1.390879e-03
